"client_id,Age,gender,country,region,client_type,acquisition_purpose,loan_applied,referral_channel,properties_owned,total_investment,avg_floor_area,avg_satisfaction,Cluster,Buyer_Segment,Recommendation,Investment_Risk"
"C0500,49,M,USA,California,Individual,Home,Yes,Website,3,1294944.52,1438.2933333333333,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0501,31,M,USA,Nevada,Individual,Investment,Yes,Agency,4,1741166.27,1454.35,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0502,60,F,USA,Arizona,Individual,Home,No,Website,4,1537989.75,1324.385,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0503,83,M,USA,Utah,Individual,Investment,Yes,Client,4,1432167.34,1135.53,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0504,34,M,USA,Utah,Individual,Home,No,Website,4,1367188.58,1108.6075,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0505,31,F,USA,Arizona,Individual,Home,No,Agency,3,1043535.21,1125.17,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0506,59,M,USA,California,Individual,Home,No,Agency,3,1122203.03,1267.4066666666668,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0507,75,M,USA,New York,Individual,Home,No,Website,3,1062656.6099999999,1221.3833333333334,3.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Low Investment"
"C0508,56,F,USA,Nevada,Individual,Home,No,Agency,3,833710.06,900.6166666666667,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0509,70,M,Belgium,Wallonia,Individual,Home,No,Website,4,1687930.25,1333.2775000000001,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0510,79,F,France,Brittany,Individual,Investment,Yes,Website,3,1094232.67,1243.8233333333333,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0511,72,F,UK,England,Individual,Home,No,Website,3,1090537.6,1179.5233333333333,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0512,81,F,USA,Arizona,Individual,Home,No,Client,3,1448158.1400000001,1654.4733333333334,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0513,27,M,USA,Florida,Individual,Home,Yes,Agency,3,974596.63,1049.5133333333333,2.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",Low Investment"
"C0514,49,F,USA,Oregon,Individual,Home,Yes,Website,4,1528027.54,1316.0375,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0515,63,F,USA,California,Individual,Home,Yes,Website,4,1561824.93,1342.7925,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0516,80,M,USA,Utah,Individual,Home,No,Website,4,1437837.49,1196.8899999999999,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0517,67,M,USA,California,Individual,Home,No,Client,4,1115807.0,939.4875,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0518,64,F,USA,New York,Company,Home,No,Website,4,1633111.65,1196.9724999999999,3.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",High Investment"
"C0519,51,F,USA,Arizona,Individual,Investment,No,Agency,3,981719.26,1108.9966666666667,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0520,56,F,USA,Oregon,Individual,Home,Yes,Agency,3,1033523.16,1108.9966666666667,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0521,59,F,Canada,British Columbia,Individual,Home,No,Website,4,1074306.5,872.6800000000001,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0522,84,F,USA,Virginia,Individual,Home,No,Agency,3,993023.13,1240.6066666666666,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0523,66,F,USA,Colorado,Individual,Home,No,Agency,3,928962.95,1058.6633333333332,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0524,73,M,USA,Washington,Individual,Home,No,Website,3,801104.6900000001,897.3100000000001,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0525,76,M,USA,Arizona,Individual,Home,Yes,Agency,4,1629457.52,1299.3274999999999,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0526,58,M,Germany,Bavaria,Individual,Home,No,Website,3,1301139.77,1592.1233333333332,5.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0527,47,M,USA,California,Individual,Home,No,Website,3,1138099.7,1299.5366666666666,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0528,26,M,USA,Washington,Individual,Investment,No,Client,3,1118472.87,1206.2733333333333,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0529,53,M,USA,Nevada,Individual,Home,Yes,Website,4,1268138.95,1098.1675,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0530,74,F,USA,Utah,Individual,Home,Yes,Agency,4,1559124.69,1246.7075,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0531,50,F,USA,California,Individual,Home,No,Website,4,1911300.7799999998,1510.65,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0532,47,F,Belgium,Flanders,Individual,Home,No,Website,4,1075202.77,990.9875000000001,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0533,63,M,USA,Nevada,Individual,Investment,No,Agency,4,990028.19,787.46,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0534,68,M,USA,California,Individual,Investment,No,Agency,3,1133195.2,1371.6133333333335,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0535,39,F,UK,Wales,Individual,Home,No,Agency,3,1299053.94,1386.32,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0536,70,F,USA,Arizona,Individual,Investment,Yes,Website,3,983106.8400000001,1104.51,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0537,64,M,USA,Florida,Individual,Home,No,Client,4,1490327.5,1239.145,2.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",High Investment"
"C0538,57,M,USA,California,Individual,Home,Yes,Agency,4,1206897.7000000002,1103.3225,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0539,35,M,USA,California,Individual,Investment,Yes,Agency,4,1645321.2,1338.8999999999999,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0540,29,F,USA,New York,Individual,Home,No,Agency,3,494173.31,577.2433333333333,3.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Low Investment"
"C0541,26,M,UK,Northern Ireland,Individual,Home,No,Agency,4,1721673.54,1296.5625,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C0542,41,M,Mexico,Mexico City,Company,Home,No,Website,4,1195819.4,1024.3375,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0543,79,F,USA,Texas,Individual,Home,Yes,Website,3,753145.67,862.8699999999999,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0544,52,M,USA,Utah,Individual,Home,No,Website,4,1636756.28,1326.2525,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0545,84,M,USA,Colorado,Individual,Home,Yes,Agency,3,1260126.39,1452.2633333333333,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0546,59,M,Canada,Manitoba,Individual,Home,No,Client,3,795528.06,932.37,4.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0547,79,F,USA,California,Individual,Investment,No,Agency,4,1178457.95,1028.3225,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0548,46,M,USA,California,Individual,Home,No,Agency,3,1047476.9299999999,1186.4366666666667,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0549,54,M,USA,Florida,Individual,Home,No,Website,3,941219.76,1082.75,4.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",Low Investment"
"C0550,59,F,USA,Nevada,Company,Home,No,Agency,4,1414568.09,1123.6174999999998,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0551,66,M,USA,California,Individual,Investment,No,Website,3,1007397.56,1110.6233333333332,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0552,61,M,USA,Virginia,Individual,Investment,No,Agency,3,1141476.56,1196.1733333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0553,48,M,USA,Arizona,Individual,Home,No,Website,3,821534.9400000001,897.3100000000001,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0554,78,M,Australia,Victoria,Individual,Home,Yes,Agency,4,1643592.85,1295.2649999999999,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C0555,55,M,USA,California,Individual,Investment,Yes,Agency,3,1064533.27,1162.6166666666666,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0556,68,M,USA,Colorado,Individual,Home,No,Website,3,1335478.18,1526.9566666666667,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0557,85,F,USA,Utah,Individual,Investment,No,Website,3,733161.98,791.0400000000001,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0558,52,F,Denmark,North Denmark,Individual,Home,No,Website,3,1033995.96,1092.54,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0559,57,M,USA,California,Company,Home,No,Client,4,1004028.87,786.87,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0560,38,F,Australia,South Australia,Individual,Home,No,Website,3,1433718.12,1500.72,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C0561,64,F,USA,Arizona,Company,Investment,No,Website,4,1589252.43,1298.145,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0562,86,F,USA,Utah,Individual,Investment,Yes,Website,4,1423675.7200000002,1154.105,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0563,35,M,USA,California,Individual,Home,Yes,Agency,4,1012807.9299999999,842.75,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0564,74,M,USA,Texas,Individual,Home,No,Agency,3,1135017.6,1250.3066666666666,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0565,41,M,France,Brittany,Individual,Home,No,Website,3,1043494.3200000001,1167.2766666666666,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0566,26,F,USA,Oregon,Individual,Investment,Yes,Agency,4,1167701.9,965.295,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0567,73,F,Russia,Saint Petersburg,Individual,Investment,Yes,Agency,4,1869286.1,1546.3875,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C0568,73,M,USA,California,Individual,Home,No,Website,3,944335.88,1015.9399999999999,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0569,55,F,USA,California,Individual,Home,Yes,Client,3,1384749.3,1460.493333333333,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0570,61,F,France,Occitanie,Individual,Home,Yes,Website,4,1527210.47,1310.8225,5.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C0571,60,M,USA,California,Individual,Home,No,Website,4,1549969.49,1458.93,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0572,33,F,USA,California,Individual,Investment,No,Website,4,1519677.44,1228.8325,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0573,49,M,USA,Georgia,Company,Home,Yes,Agency,3,785842.76,849.7466666666668,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0574,58,M,USA,California,Individual,Home,No,Agency,4,1261906.32,1052.2475,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0575,60,M,USA,California,Individual,Investment,No,Website,3,1018391.27,1107.81,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0576,67,M,Germany,Hamburg,Individual,Home,No,Client,3,1047406.79,1082.8966666666668,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0577,37,M,USA,Arizona,Individual,Home,No,Website,3,693899.0099999999,879.3433333333332,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0578,27,F,USA,Arizona,Individual,Home,Yes,Client,3,707276.53,899.7566666666667,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0579,85,M,USA,Texas,Individual,Investment,No,Website,3,1198428.6400000001,1299.5366666666666,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0580,78,F,USA,California,Individual,Home,Yes,Client,4,2158954.7800000003,1726.0575,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0581,69,F,USA,California,Individual,Investment,Yes,Website,4,1029755.56,801.065,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0582,86,F,USA,Washington,Individual,Investment,Yes,Website,3,708559.1499999999,791.0400000000001,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0583,40,M,USA,California,Individual,Home,No,Agency,4,1237228.18,996.7025,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0584,44,F,USA,California,Individual,Home,No,Website,3,1135691.62,1350.9733333333334,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0585,65,M,USA,Colorado,Individual,Home,No,Agency,4,1003690.1799999999,886.4275,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0586,49,M,USA,California,Individual,Home,Yes,Client,3,1226524.31,1286.4266666666667,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0587,34,F,USA,New York,Individual,Home,No,Website,4,1093439.8399999999,911.785,4.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Medium Investment"
"C0588,37,F,USA,Florida,Individual,Home,No,Website,4,1495976.1400000001,1271.345,2.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",High Investment"
"C0589,80,M,USA,Texas,Individual,Investment,No,Client,4,1982246.22,1699.3675,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0590,60,M,UK,Scotland,Individual,Investment,No,Website,4,1105388.8900000001,935.765,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0591,58,F,USA,Nevada,Individual,Home,No,Website,3,1336217.65,1460.493333333333,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0592,54,M,USA,Arizona,Individual,Investment,No,Client,3,787516.58,851.4266666666667,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0593,74,F,USA,California,Individual,Home,Yes,Agency,4,2012063.38,1575.1075,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0594,84,F,USA,Utah,Individual,Home,No,Agency,3,1137572.87,1221.6766666666665,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0595,60,F,USA,Utah,Individual,Home,No,Agency,3,914304.97,934.4333333333334,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0596,50,M,USA,Nevada,Individual,Home,No,Agency,4,1094771.49,1023.9675,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0597,40,M,UK,Northern Ireland,Individual,Home,Yes,Website,3,976844.1699999999,1033.6200000000001,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0598,77,M,USA,Colorado,Individual,Investment,No,Website,4,1398930.7000000002,1135.53,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0599,28,F,Canada,Alberta,Individual,Home,No,Agency,3,1162815.78,1354.0866666666668,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0600,42,M,USA,Oregon,Individual,Investment,No,Client,3,917709.61,1042.71,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0601,54,F,USA,California,Individual,Home,No,Website,4,1700411.72,1307.3,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0602,42,M,Germany,Bavaria,Individual,Home,No,Agency,4,905508.82,748.33,4.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0603,32,F,USA,New York,Individual,Home,Yes,Agency,4,1218095.3,1027.81,4.0,0,Stable Home Buyers,""Recommend residential apartments, family villas, loyalty rewards, and simplified online booking services."",Medium Investment"
"C0604,28,F,Belgium,Wallonia,Individual,Home,No,Agency,3,791133.03,919.0466666666666,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0605,52,M,USA,Utah,Individual,Home,Yes,Agency,4,1407314.33,1267.07,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0606,77,F,France,Ile-de-France,Individual,Investment,No,Website,3,1070969.53,1146.2633333333333,1.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0607,64,M,USA,California,Individual,Home,No,Agency,3,1125230.1199999999,1371.6133333333335,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0608,70,M,USA,California,Individual,Home,No,Agency,4,1201411.56,1018.5225,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0609,65,F,USA,Washington,Individual,Home,No,Agency,4,1307567.64,1255.1325000000002,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0610,56,F,USA,California,Individual,Investment,No,Website,3,1178597.68,1339.73,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0611,76,M,USA,California,Individual,Home,No,Agency,4,1142671.94,997.415,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0612,66,M,USA,Florida,Individual,Home,No,Agency,4,1671846.3,1389.15,4.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",High Investment"
"C0613,31,F,Australia,Victoria,Individual,Home,No,Agency,3,1186019.52,1366.5633333333335,4.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Medium Investment"
"C0614,54,M,UK,Wales,Individual,Home,Yes,Website,4,1025958.38,858.9825,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0615,69,M,USA,Utah,Individual,Home,Yes,Website,4,919002.01,748.33,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0616,63,F,USA,Virginia,Individual,Investment,Yes,Agency,3,1013364.3,1074.6233333333332,1.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0617,40,F,USA,Ohio,Individual,Home,Yes,Website,3,766861.21,849.6366666666667,5.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0618,58,M,USA,Texas,Individual,Home,No,Agency,3,982803.0,1113.29,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0619,56,F,USA,Washington,Individual,Home,No,Website,3,1411977.41,1471.8999999999999,4.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0620,66,F,France,Brittany,Individual,Home,No,Website,3,1532429.29,1504.28,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
"C0621,44,M,Germany,Bavaria,Individual,Investment,Yes,Agency,3,791609.11,869.7866666666667,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0622,39,F,USA,Washington,Individual,Investment,No,Client,3,869334.73,980.8699999999999,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0623,40,M,USA,Florida,Individual,Investment,Yes,Client,4,1410333.45,1146.02,3.0,2,Premium Independent Buyers,""Recommend luxury residences, VIP investment consultations, premium memberships, and exclusive project launches."",High Investment"
"C0624,26,M,USA,Nevada,Individual,Investment,No,Agency,3,1215611.54,1413.8666666666668,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Medium Investment"
"C0625,43,F,Belgium,Flanders,Individual,Investment,Yes,Agency,4,1000166.88,851.0225,2.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",Low Investment"
"C0626,58,F,Germany,Hamburg,Individual,Investment,No,Website,3,1061694.1300000001,1244.5566666666666,2.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",Low Investment"
"C0627,26,F,USA,Arizona,Individual,Home,No,Agency,4,1870806.42,1726.0575,3.0,3,Growth-Oriented Investors,""Recommend commercial properties, portfolio diversification opportunities, rental yield analysis, and investment seminars."",High Investment"
"C0628,41,M,Canada,British Columbia,Individual,Home,Yes,Agency,4,1623109.63,1250.39,3.0,1,International Diversified Buyers,""Offer mortgage assistance, virtual property tours, overseas investment support, and flexible payment options."",High Investment"
